Datetime;Latitude;Longitude;Altitude;Distance;HeartRate;Speed;Cadence;Watts
2021-03-09 16:49:34+00:00;61.51280639693141;23.84727794677019;114.0;0.0;121;2.6029999256134033;None;None
2021-03-09 16:49:35+00:00;61.51279608719051;23.847313653677702;114.19999694824219;2.200000047683716;123;2.239000082015991;None;None
2021-03-09 16:49:36+00:00;61.512798350304365;23.8473292440176;113.80000305175781;2.6500000953674316;125;2.7990000247955322;None;None
2021-03-09 16:49:37+00:00;61.51278795674443;23.847361262887716;113.5999984741211;4.699999809265137;127;1.753999948501587;None;None
2021-03-09 16:49:38+00:00;61.51278058066964;23.847387917339802;113.5999984741211;6.340000152587891;128;1.6050000190734863;None;None
2021-03-09 16:49:39+00:00;61.51277328841388;23.847416331991553;113.4000015258789;8.0600004196167;129;1.8660000562667847;None;None
2021-03-09 16:49:40+00:00;61.512766163796186;23.847450613975525;113.4000015258789;10.050000190734863;130;2.2109999656677246;None;None
2021-03-09 16:49:41+00:00;61.51275887154043;23.847485901787877;113.19999694824219;12.09000015258789;130;2.1089999675750732;None;None
2021-03-09 16:49:42+00:00;61.51275300420821;23.847523033618927;113.19999694824219;14.140000343322754;130;2.2769999504089355;None;None
2021-03-09 16:49:43+00:00;61.512745125219226;23.84756812825799;112.80000305175781;16.690000534057617;129;2.7249999046325684;None;None
2021-03-09 16:49:44+00:00;61.51273657567799;23.847618587315083;112.5999984741211;19.540000915527344;128;3.0139999389648438;None;None
2021-03-09 16:49:45+00:00;61.512728026136756;23.847675416618586;112.4000015258789;22.690000534057617;127;3.378000020980835;None;None
2021-03-09 16:49:46+00:00;61.51271956041455;23.847729647532105;112.0;25.709999084472656;126;3.246999979019165;None;None
2021-03-09 16:49:47+00:00;61.51270665228367;23.84778614155948;111.80000305175781;28.969999313354492;125;3.8910000324249268;None;None
2021-03-09 16:49:48+00:00;61.51269240304828;23.84784473106265;111.4000015258789;32.45000076293945;124;3.750999927520752;None;None
2021-03-09 16:49:49+00:00;61.512679075822234;23.84791170246899;111.4000015258789;36.27000045776367;124;3.8910000324249268;None;None
2021-03-09 16:49:50+00:00;61.51266574859619;23.847978673875332;111.4000015258789;40.11000061035156;124;4.031000137329102;None;None
2021-03-09 16:49:51+00:00;61.512650744989514;23.848049668595195;111.4000015258789;44.220001220703125;124;4.179999828338623;None;None
2021-03-09 16:49:52+00:00;61.512640938162804;23.848113622516394;111.4000015258789;47.72999954223633;124;3.759999990463257;None;None
2021-03-09 16:49:53+00:00;61.512631298974156;23.848177576437593;111.4000015258789;51.27000045776367;123;3.6480000019073486;None;None
2021-03-09 16:49:54+00:00;61.51262300089002;23.848251421004534;111.4000015258789;55.2599983215332;122;4.039999961853027;None;None
2021-03-09 16:49:55+00:00;61.51261478662491;23.848326606675982;111.80000305175781;59.34000015258789;122;3.937999963760376;None;None
2021-03-09 16:49:56+00:00;61.51261587627232;23.8483964279294;111.5999984741211;62.95000076293945;122;3.694999933242798;None;None
2021-03-09 16:49:57+00:00;61.5126134455204;23.848454346880317;112.4000015258789;66.0;121;3.5920000076293945;None;None
2021-03-09 16:49:58+00:00;61.51262132450938;23.848513523116708;112.80000305175781;69.13999938964844;121;3.312000036239624;None;None
2021-03-09 16:49:59+00:00;61.512624844908714;23.848573621362448;112.80000305175781;72.33999633789062;120;3.322000026702881;None;None
2021-03-09 16:50:00+00:00;61.51263448409736;23.848636988550425;112.5999984741211;75.77999877929688;118;3.4619998931884766;None;None
2021-03-09 16:50:01+00:00;61.51263993233442;23.848699182271957;111.80000305175781;79.13999938964844;116;3.4149999618530273;None;None
2021-03-09 16:50:02+00:00;61.51264060288668;23.848763220012188;111.19999694824219;82.55000305175781;116;3.490000009536743;None;None
2021-03-09 16:50:03+00:00;61.51264521293342;23.84884293191135;111.0;86.75;116;3.742000102996826;None;None
2021-03-09 16:50:04+00:00;61.51264554820955;23.848905712366104;111.0;90.05999755859375;115;3.171999931335449;None;None
2021-03-09 16:50:05+00:00;61.5126496553421;23.84897201322019;111.0;93.52999877929688;116;3.003999948501587;None;None
2021-03-09 16:50:06+00:00;61.5126533433795;23.849042672663927;111.19999694824219;97.18000030517578;116;3.368000030517578;None;None
2021-03-09 16:50:07+00:00;61.512659629806876;23.849116014316678;111.4000015258789;101.04000091552734;117;2.8550000190734863;None;None
2021-03-09 16:50:08+00:00;61.512666922062635;23.849196480587125;111.80000305175781;105.27999877929688;118;3.0789999961853027;None;None
2021-03-09 16:50:09+00:00;61.51267748326063;23.849280634894967;111.80000305175781;109.7300033569336;118;3.312000036239624;None;None
2021-03-09 16:50:10+00:00;61.512686870992184;23.849367136135697;111.5999984741211;114.30000305175781;119;3.7790000438690186;None;None
2021-03-09 16:50:11+00:00;61.512695671990514;23.849444752559066;111.5999984741211;118.44000244140625;120;3.806999921798706;None;None
2021-03-09 16:50:12+00:00;61.51270246133208;23.849525302648544;111.4000015258789;122.69999694824219;121;3.9660000801086426;None;None
2021-03-09 16:50:13+00:00;61.512714782729745;23.849609373137355;110.80000305175781;127.33999633789062;122;4.310999870300293;None;None
2021-03-09 16:50:14+00:00;61.512730959802866;23.849701657891273;110.5999984741211;132.49000549316406;121;4.236000061035156;None;None
2021-03-09 16:50:15+00:00;61.51274587959051;23.849794697016478;110.19999694824219;137.69000244140625;121;4.664999961853027;None;None
2021-03-09 16:50:16+00:00;61.512771025300026;23.849897207692266;110.19999694824219;143.72000122070312;121;4.9730000495910645;None;None
2021-03-09 16:50:17+00:00;61.51280044578016;23.849995778873563;110.0;149.80999755859375;121;4.945000171661377;None;None
2021-03-09 16:50:18+00:00;61.51283129118383;23.850090662017465;109.80000305175781;155.82000732421875;122;4.880000114440918;None;None
