Datetime;Latitude;Longitude;Altitude;Distance;HeartRate;Speed;Cadence;Watts
2021-01-23 20:01:38+00:00;61.43329197540879;23.806573832407594;124.5999984741211;1.7599999904632568;129;1.277999997138977;None;None
2021-01-23 20:01:44+00:00;61.43333396874368;23.806563187390566;124.5999984741211;13.420000076293945;126;1.9869999885559082;None;None
2021-01-23 20:01:45+00:00;61.43333053216338;23.806572323665023;124.5999984741211;13.420000076293945;123;2.0810000896453857;None;None
2021-01-23 20:01:48+00:00;61.4333934802562;23.806584058329463;124.80000305175781;20.43000030517578;126;1.7450000047683716;None;None
2021-01-23 20:01:50+00:00;61.43341837450862;23.80657601170242;124.80000305175781;23.06999969482422;130;1.7079999446868896;None;None
2021-01-23 20:01:52+00:00;61.43348090350628;23.80663719959557;124.80000305175781;29.43000030517578;130;1.6890000104904175;None;None
2021-01-23 20:01:58+00:00;61.43363580107689;23.806665865704417;125.0;46.91999816894531;128;1.8569999933242798;None;None
2021-01-23 20:02:14+00:00;61.4338062889874;23.80670366808772;125.19999694824219;66.1500015258789;131;1.5119999647140503;None;None
2021-01-23 20:02:16+00:00;61.43382481299341;23.806705344468355;125.19999694824219;68.22000122070312;128;1.5210000276565552;None;None
2021-01-23 20:02:19+00:00;61.433854484930634;23.806727472692728;125.19999694824219;71.66999816894531;124;1.4559999704360962;None;None
2021-01-23 20:02:25+00:00;61.43391299061477;23.80668464116752;125.19999694824219;78.58999633789062;121;1.315999984741211;None;None
2021-01-23 20:02:34+00:00;61.43402514047921;23.806574419140816;125.4000015258789;92.05000305175781;118;1.3339999914169312;None;None
2021-01-23 20:02:49+00:00;61.434186240658164;23.806437123566866;125.5999984741211;111.30999755859375;115;1.315999984741211;None;None
2021-01-23 20:02:58+00:00;61.434280537068844;23.806350454688072;125.80000305175781;122.77999877929688;111;1.2970000505447388;None;None
2021-01-23 20:03:05+00:00;61.43434926867485;23.80622179247439;125.80000305175781;133.0800018310547;108;1.2970000505447388;None;None
2021-01-23 20:03:15+00:00;61.43443903885782;23.80601266399026;125.80000305175781;148.11000061035156;104;1.3250000476837158;None;None
2021-01-23 20:03:26+00:00;61.43455018289387;23.80588509142399;125.80000305175781;162.19000244140625;107;1.315999984741211;None;None
2021-01-23 20:03:30+00:00;61.43459351733327;23.80585240200162;125.80000305175781;167.30999755859375;108;1.315999984741211;None;None
2021-01-23 20:03:40+00:00;61.43472058698535;23.805946530774236;125.80000305175781;182.55999755859375;112;1.343999981880188;None;None
2021-01-23 20:03:42+00:00;61.43474414013326;23.805983578786254;125.80000305175781;185.83999633789062;108;1.3619999885559082;None;None
2021-01-23 20:03:46+00:00;61.43478009849787;23.806071924045682;125.80000305175781;192.0500030517578;105;1.371999979019165;None;None
2021-01-23 20:03:54+00:00;61.43485897220671;23.80626051686704;126.0;205.5500030517578;108;1.4179999828338623;None;None
2021-01-23 20:04:03+00:00;61.43493223004043;23.80645841360092;126.0;218.6999969482422;105;1.4559999704360962;None;None
2021-01-23 20:04:06+00:00;61.434950083494186;23.806514907628298;126.0;222.27000427246094;108;1.4559999704360962;None;None
2021-01-23 20:04:15+00:00;61.4350148756057;23.806707691401243;126.0;234.75;104;1.4179999828338623;None;None
2021-01-23 20:04:29+00:00;61.435114704072475;23.807029221206903;126.19999694824219;255.32000732421875;104;1.4459999799728394;None;None
2021-01-23 20:04:33+00:00;61.43514471128583;23.807096276432276;126.19999694824219;260.32000732421875;108;1.4459999799728394;None;None
2021-01-23 20:04:35+00:00;61.4351512491703;23.807137180119753;126.19999694824219;262.69000244140625;109;1.437000036239624;None;None
2021-01-23 20:04:40+00:00;61.43520237877965;23.80729098804295;126.19999694824219;273.1499938964844;107;1.4459999799728394;None;None
2021-01-23 20:04:45+00:00;61.43525845371187;23.807389978319407;126.19999694824219;281.30999755859375;103;1.6330000162124634;None;None
2021-01-23 20:04:48+00:00;61.435290556401014;23.80744831636548;126.19999694824219;286.0899963378906;100;1.5399999618530273;None;None
2021-01-23 20:05:01+00:00;61.435436150059104;23.807679237797856;126.19999694824219;306.4200134277344;101;1.5770000219345093;None;None
2021-01-23 20:05:06+00:00;61.43549415282905;23.807774875313044;126.19999694824219;314.7099914550781;98;1.5859999656677246;None;None
2021-01-23 20:05:10+00:00;61.43553606234491;23.807856934145093;126.19999694824219;321.1400146484375;101;1.5859999656677246;None;None
2021-01-23 20:05:23+00:00;61.435656091198325;23.808161113411188;126.19999694824219;342.2699890136719;102;1.6050000190734863;None;None
2021-01-23 20:05:27+00:00;61.43568090163171;23.808270329609513;126.19999694824219;348.7200012207031;105;1.6139999628067017;None;None
2021-01-23 20:05:32+00:00;61.43570370040834;23.80840653553605;126.19999694824219;356.4200134277344;102;1.6139999628067017;None;None
2021-01-23 20:05:37+00:00;61.4356938097626;23.808542154729366;126.0;363.739990234375;106;1.6139999628067017;None;None
2021-01-23 20:05:39+00:00;61.43569062463939;23.808596218004823;126.0;366.6499938964844;103;1.6050000190734863;None;None
2021-01-23 20:05:51+00:00;61.435814425349236;23.808800568804145;126.0;387.07000732421875;104;1.6050000190734863;None;None
2021-01-23 20:05:58+00:00;61.435995725914836;23.808742482215166;126.19999694824219;407.5899963378906;104;1.7359999418258667;None;None
2021-01-23 20:06:01+00:00;61.43606772646308;23.808695459738374;126.4000015258789;415.9599914550781;109;2.7149999141693115;None;None
2021-01-23 20:06:02+00:00;61.43608792684972;23.80867567844689;126.4000015258789;418.42999267578125;106;2.7149999141693115;None;None
2021-01-23 20:06:04+00:00;61.436120280995965;23.808645587414503;126.4000015258789;422.3800048828125;111;2.509999990463257;None;None
2021-01-23 20:06:05+00:00;61.436132015660405;23.808631589636207;126.4000015258789;423.8800048828125;114;2.322999954223633;None;None
2021-01-23 20:06:08+00:00;61.436167722567916;23.80857610143721;126.5999984741211;428.80999755859375;120;1.8849999904632568;None;None
2021-01-23 20:06:13+00:00;61.436239471659064;23.80847778171301;126.5999984741211;438.42999267578125;123;1.6979999542236328;None;None
2021-01-23 20:06:23+00:00;61.436348520219326;23.808338809758425;126.80000305175781;452.6499938964844;123;1.5770000219345093;None;None
2021-01-23 20:06:28+00:00;61.436405600979924;23.808260522782803;126.80000305175781;460.2900085449219;121;1.5490000247955322;None;None
2021-01-23 20:06:37+00:00;61.436493527144194;23.808125657960773;126.80000305175781;472.489990234375;118;1.5210000276565552;None;None
2021-01-23 20:06:44+00:00;61.4365638513118;23.808019291609526;126.80000305175781;482.20001220703125;115;1.5019999742507935;None;None
2021-01-23 20:06:47+00:00;61.436582542955875;23.807959193363786;126.80000305175781;486.010009765625;115;1.4839999675750732;None;None
2021-01-23 20:07:00+00:00;61.436664601787925;23.807609248906374;126.80000305175781;507.1199951171875;114;1.5019999742507935;None;None
2021-01-23 20:07:10+00:00;61.43670776858926;23.807342117652297;126.80000305175781;522.27001953125;111;1.5019999742507935;None;None
2021-01-23 20:07:14+00:00;61.43671187572181;23.8072313927114;126.80000305175781;528.1099853515625;114;1.5019999742507935;None;None
2021-01-23 20:07:20+00:00;61.436719838529825;23.807088481262326;126.5999984741211;535.7899780273438;111;1.437000036239624;None;None
2021-01-23 20:07:23+00:00;61.436729058623314;23.80699778907001;126.5999984741211;540.739990234375;107;1.437000036239624;None;None
2021-01-23 20:07:30+00:00;61.436746157705784;23.80680031143129;126.5999984741211;551.469970703125;111;1.4559999704360962;None;None
