Datetime;Latitude;Longitude;Altitude;Distance;HeartRate;Speed;Cadence;Watts
2020-12-01 16:32:14+00:00;61.43251011148095;23.80370051600039;144.39999389648438;1.649999976158142;88;1.6519999504089355;None;None
2020-12-01 16:32:15+00:00;61.43253936432302;23.803689116612077;144.1999969482422;3.430000066757202;91;1.781999945640564;None;None
2020-12-01 16:32:16+00:00;61.432574819773436;23.803666485473514;144.0;3.430000066757202;89;1.781999945640564;None;None
2020-12-01 16:32:17+00:00;61.43258973956108;23.8036931399256;144.0;5.559999942779541;88;1.809999942779541;None;None
2020-12-01 16:32:18+00:00;61.43262351863086;23.803713340312243;144.1999969482422;8.579999923706055;92;1.968999981880188;None;None
2020-12-01 16:32:19+00:00;61.43265327438712;23.803737061098218;144.1999969482422;11.279999732971191;96;2.00600004196167;None;None
2020-12-01 16:32:20+00:00;61.43268059939146;23.803756339475513;144.1999969482422;13.710000038146973;94;2.062000036239624;None;None
2020-12-01 16:32:21+00:00;61.43267531879246;23.803824316710234;144.1999969482422;16.459999084472656;93;2.118000030517578;None;None
2020-12-01 16:32:22+00:00;61.43267381004989;23.80387980490923;144.1999969482422;18.959999084472656;92;2.1549999713897705;None;None
2020-12-01 16:32:23+00:00;61.4326751511544;23.803924145177007;144.0;21.09000015258789;87;2.1740000247955322;None;None
2020-12-01 16:32:24+00:00;61.43268051557243;23.80396781489253;143.8000030517578;23.399999618530273;84;2.1649999618530273;None;None
2020-12-01 16:32:25+00:00;61.43268537707627;23.804005533456802;143.39999389648438;25.3700008392334;84;2.1459999084472656;None;None
2020-12-01 16:32:26+00:00;61.43268143758178;23.804053477942944;143.60000610351562;27.209999084472656;87;2.1459999084472656;None;None
2020-12-01 16:32:27+00:00;61.43267565406859;23.80409287288785;143.60000610351562;28.530000686645508;87;2.127000093460083;None;None
2020-12-01 16:32:28+00:00;61.43267272040248;23.804132351651788;143.60000610351562;29.989999771118164;88;2.1089999675750732;None;None
2020-12-01 16:32:29+00:00;61.432673558592796;23.804171159863472;143.60000610351562;31.639999389648438;84;2.0989999771118164;None;None
2020-12-01 16:32:30+00:00;61.43267967738211;23.804210470989347;143.60000610351562;33.68000030517578;83;2.0899999141693115;None;None
2020-12-01 16:32:31+00:00;61.43268168903887;23.804249614477158;143.39999389648438;35.40999984741211;81;2.0810000896453857;None;None
2020-12-01 16:32:32+00:00;61.43266878090799;23.80428238771856;143.0;35.7400016784668;82;2.0810000896453857;None;None
2020-12-01 16:32:33+00:00;61.43267850391567;23.80431910045445;143.1999969482422;37.88999938964844;84;2.071000099182129;None;None
2020-12-01 16:32:34+00:00;61.43268680199981;23.80433863028884;143.1999969482422;39.27000045776367;86;1.9589999914169312;None;None
2020-12-01 16:32:35+00:00;61.43269568681717;23.804350784048438;143.1999969482422;40.45000076293945;86;1.8660000562667847;None;None
2020-12-01 16:32:36+00:00;61.43270507454872;23.80436218343675;143.1999969482422;41.65999984741211;87;1.8009999990463257;None;None
2020-12-01 16:32:37+00:00;61.43271437846124;23.804376935586333;143.0;42.939998626708984;86;1.7450000047683716;None;None
2020-12-01 16:32:38+00:00;61.43272418528795;23.804388251155615;143.0;44.18000030517578;85;1.7079999446868896;None;None
2020-12-01 16:32:39+00:00;61.43273332156241;23.804397135972977;142.8000030517578;45.310001373291016;86;1.6890000104904175;None;None
2020-12-01 16:32:40+00:00;61.43274170346558;23.80440551787615;142.60000610351562;46.33000183105469;86;1.6699999570846558;None;None
2020-12-01 16:32:41+00:00;61.43275092355907;23.804422616958618;142.39999389648438;47.63999938964844;91;1.6519999504089355;None;None
2020-12-01 16:32:42+00:00;61.432761903852224;23.80444709211588;142.39999389648438;49.31999969482422;94;1.5210000276565552;None;None
2020-12-01 16:32:43+00:00;61.432772716507316;23.80448472686112;142.39999389648438;51.540000915527344;94;1.5019999742507935;None;None
2020-12-01 16:32:44+00:00;61.432785457000136;23.804526468738914;142.0;54.18000030517578;94;1.6139999628067017;None;None
2020-12-01 16:32:45+00:00;61.43279819749296;23.80458346568048;142.0;57.52000045776367;94;1.8289999961853027;None;None
2020-12-01 16:32:46+00:00;61.43280867487192;23.80463618785143;141.8000030517578;60.560001373291016;94;2.127000093460083;None;None
2020-12-01 16:32:47+00:00;61.43281445838511;23.804685976356268;142.0;63.290000915527344;95;2.313999891281128;None;None
2020-12-01 16:32:48+00:00;61.43282476812601;23.804724784567952;142.0;65.58999633789062;95;2.556999921798706;None;None
2020-12-01 16:32:49+00:00;61.432840609923005;23.80475261248648;142.0;67.88999938964844;96;2.5850000381469727;None;None
2020-12-01 16:32:50+00:00;61.43285653553903;23.804780272766948;142.0;70.20999908447266;99;2.4260001182556152;None;None
2020-12-01 16:32:51+00:00;61.432870952412486;23.80481354892254;142.0;72.58999633789062;99;2.2109999656677246;None;None
2020-12-01 16:32:52+00:00;61.43287665210664;23.804845148697495;142.39999389648438;74.36000061035156;100;2.183000087738037;None;None
2020-12-01 16:32:53+00:00;61.432876233011484;23.804880436509848;142.60000610351562;76.22000122070312;100;2.193000078201294;None;None
2020-12-01 16:32:54+00:00;61.43287003040314;23.804924273863435;142.60000610351562;78.62999725341797;104;2.193000078201294;None;None
2020-12-01 16:32:55+00:00;61.432861145585775;23.80496559664607;142.39999389648438;81.05000305175781;109;1.9129999876022339;None;None
2020-12-01 16:32:56+00:00;61.43285251222551;23.805010356009007;142.39999389648438;83.62000274658203;112;1.9129999876022339;None;None
2020-12-01 16:32:57+00:00;61.43284371122718;23.805055283010006;142.60000610351562;86.19000244140625;115;2.183000087738037;None;None
2020-12-01 16:32:58+00:00;61.4328339882195;23.805103478953242;142.60000610351562;88.97000122070312;115;2.2669999599456787;None;None
2020-12-01 16:32:59+00:00;61.43282242119312;23.805150166153908;142.39999389648438;91.76000213623047;115;2.3420000076293945;None;None
2020-12-01 16:33:00+00:00;61.43280959688127;23.805197020992637;142.1999969482422;94.63999938964844;116;2.378999948501587;None;None
2020-12-01 16:33:01+00:00;61.43279543146491;23.805244881659746;142.1999969482422;97.62999725341797;114;2.378999948501587;None;None
2020-12-01 16:33:02+00:00;61.43278026022017;23.805300453677773;142.0;101.02999877929688;115;2.3889999389648438;None;None
2020-12-01 16:33:03+00:00;61.43276399932802;23.805356612429023;142.0;104.5199966430664;116;2.4070000648498535;None;None
2020-12-01 16:33:04+00:00;61.43275042064488;23.805407658219337;142.0;107.62999725341797;117;2.434999942779541;None;None
2020-12-01 16:33:05+00:00;61.432736087590456;23.805460715666413;141.8000030517578;110.87999725341797;118;2.4630000591278076;None;None
2020-12-01 16:33:06+00:00;61.432722844183445;23.80551528185606;141.60000610351562;114.12999725341797;119;2.490999937057495;None;None
2020-12-01 16:33:07+00:00;61.43270800821483;23.805567836388946;141.39999389648438;117.37999725341797;119;2.5190000534057617;None;None
2020-12-01 16:33:08+00:00;61.43269535154104;23.805622654035687;141.39999389648438;120.62000274658203;119;2.556999921798706;None;None
2020-12-01 16:33:09+00:00;61.432684790343046;23.805679231882095;141.1999969482422;123.8499984741211;119;2.5850000381469727;None;None
2020-12-01 16:33:10+00:00;61.43267389386892;23.8057394977659;141.1999969482422;127.29000091552734;120;2.621999979019165;None;None
2020-12-01 16:33:11+00:00;61.43266584724188;23.8058016076684;141.1999969482422;130.72999572753906;122;2.6589999198913574;None;None
2020-12-01 16:33:12+00:00;61.43266241066158;23.80586765706539;141.0;134.25999450683594;122;2.697000026702881;None;None
2020-12-01 16:33:13+00:00;61.43266090191901;23.805934796109796;140.8000030517578;137.8300018310547;123;2.7339999675750732;None;None
2020-12-01 16:33:14+00:00;61.4326611533761;23.806001180782914;141.0;141.36000061035156;124;2.7709999084472656;None;None
2020-12-01 16:33:15+00:00;61.43266148865223;23.80606647580862;141.0;144.8300018310547;124;2.809000015258789;None;None
2020-12-01 16:33:16+00:00;61.432662243023515;23.80613344721496;141.0;148.38999938964844;124;2.8369998931884766;None;None
2020-12-01 16:33:17+00:00;61.43266215920448;23.80620033480227;141.0;151.9199981689453;121;2.874000072479248;None;None
2020-12-01 16:33:18+00:00;61.43266199156642;23.806268479675055;141.0;155.52999877929688;121;2.9019999504089355;None;None
2020-12-01 16:33:19+00:00;61.43265964463353;23.806333942338824;141.1999969482422;159.0;121;2.938999891281128;None;None
2020-12-01 16:33:20+00:00;61.432661321014166;23.80640166811645;141.1999969482422;162.60000610351562;121;2.9670000076293945;None;None
2020-12-01 16:33:21+00:00;61.4326680265367;23.806460676714778;141.39999389648438;165.83999633789062;122;3.003999948501587;None;None
2020-12-01 16:33:22+00:00;61.43268629908562;23.806512728333473;141.39999389648438;169.27999877929688;122;3.0320000648498535;None;None
